Test,Function,Failed,Passed,Occurrence_Count,Failure_Count,Success_Count,Tarantula_Score,SBI_Score,Jaccard_Score,Ochiai_Score,Average_Score
testEquals,org/jfree/chart/axis/DateTickUnit:unitTypeToInt:(Lorg/jfree/chart/axis/DateTickUnitType;)I,False,True,41,2.0,39.0,0.7813594954449894,0.04878048780487805,0.028169014084507043,0.05521576303742327,0.22838119009294944
testEquals,org/jfree/chart/axis/DateTickUnitType:equals:(Ljava/lang/Object;)Z,False,True,41,2.0,39.0,0.7813594954449894,0.04878048780487805,0.028169014084507043,0.05521576303742327,0.22838119009294944
testEquals,org/jfree/chart/axis/TickUnits:<init>:()V,False,True,41,2.0,39.0,0.7813594954449894,0.04878048780487805,0.028169014084507043,0.05521576303742327,0.22838119009294944
testSerialization3,org/jfree/chart/plot/PiePlot:clearSectionPaints:(Z)V,False,True,19,1.0,18.0,0.7947255880256592,0.05263157894736842,0.02,0.040555355282690636,0.22697813056392954
testSerialization3,org/jfree/chart/StandardChartTheme:applyToPiePlot:(Lorg/jfree/chart/plot/PiePlot;)V,False,True,19,1.0,18.0,0.7947255880256592,0.05263157894736842,0.02,0.040555355282690636,0.22697813056392954
testSerialization3,org/jfree/chart/renderer/category/BarRenderer:writeObject:(Ljava/io/ObjectOutputStream;)V,False,True,19,1.0,18.0,0.7947255880256592,0.05263157894736842,0.02,0.040555355282690636,0.22697813056392954
testSerialization3,org/jfree/chart/renderer/category/BarRenderer:readObject:(Ljava/io/ObjectInputStream;)V,False,True,19,1.0,18.0,0.7947255880256592,0.05263157894736842,0.02,0.040555355282690636,0.22697813056392954
testDrawWithNullInfo,org/jfree/chart/renderer/category/BarRenderer:isDrawBarOutline:()Z,False,True,19,1.0,18.0,0.7947255880256592,0.05263157894736842,0.02,0.040555355282690636,0.22697813056392954
test1Jan1900Next,org/jfree/data/time/Day:next:()Lorg/jfree/data/time/RegularTimePeriod;,False,True,19,1.0,18.0,0.7947255880256592,0.05263157894736842,0.02,0.040555355282690636,0.22697813056392954
testHashcode,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer:hashCode:()I,False,True,19,1.0,18.0,0.7947255880256592,0.05263157894736842,0.02,0.040555355282690636,0.22697813056392954
testSerialization3,org/jfree/chart/PaintMap:clear:()V,False,True,19,1.0,18.0,0.7947255880256592,0.05263157894736842,0.02,0.040555355282690636,0.22697813056392954
testTranslateToJava2D_NumberAxisAndMargin,org/jfree/chart/axis/ValueAxis:getLowerBound:()D,False,True,42,2.0,40.0,0.7770034843205575,0.047619047619047616,0.027777777777777776,0.0545544725589981,0.2267386955690953
testSerialization,org/jfree/chart/axis/TickUnit:equals:(Ljava/lang/Object;)Z,False,True,42,2.0,40.0,0.7770034843205575,0.047619047619047616,0.027777777777777776,0.0545544725589981,0.2267386955690953
testSerialization,org/jfree/chart/title/Title:equals:(Ljava/lang/Object;)Z,False,True,42,2.0,40.0,0.7770034843205575,0.047619047619047616,0.027777777777777776,0.0545544725589981,0.2267386955690953
testFindDomainBounds,org/jfree/chart/title/TextTitle:<init>:(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;Lorg/jfree/ui/RectangleEdge;Lorg/jfree/ui/HorizontalAlignment;Lorg/jfree/ui/VerticalAlignment;Lorg/jfree/ui/RectangleInsets;)V,False,True,149,6.0,143.0,0.7451548229004233,0.040268456375838924,0.03428571428571429,0.08689266695452384,0.2266504151291251
testPublicCloneable,org/jfree/chart/labels/AbstractXYItemLabelGenerator:<init>:(Ljava/lang/String;Ljava/text/NumberFormat;Ljava/text/NumberFormat;)V,False,True,67,3.0,64.0,0.765621423666743,0.04477611940298507,0.03125,0.06479013191860201,0.22660941874708254
testFindDomainBounds,org/jfree/chart/axis/NumberAxis:setAutoRangeIncludesZero:(Z)V,False,True,68,3.0,65.0,0.7628278221208666,0.04411764705882353,0.030927835051546393,0.06431196942844081,0.22554631841491934
testSerialization,org/jfree/chart/plot/Plot:equals:(Ljava/lang/Object;)Z,False,True,95,4.0,91.0,0.7538877620013523,0.042105263157894736,0.032520325203252036,0.07254762501100116,0.22526524384337507
testBug2201869,org/jfree/chart/axis/DateTickUnit:getUnit:()I,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testAddRangeMarker,org/jfree/chart/plot/CategoryPlot:<init>:()V,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testBug2201869,org/jfree/chart/axis/DateTickUnit:getCalendarField:()I,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testFindRangeBounds,org/jfree/chart/axis/ValueAxis:setLowerMargin:(D)V,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testBug2201869,org/jfree/chart/axis/DateTickUnitType:getCalendarField:()I,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testCloning,org/jfree/chart/axis/ValueAxis:setRange:(DD)V,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testBug2201869,org/jfree/chart/axis/DateAxis:previousStandardDate:(Ljava/util/Date;Lorg/jfree/chart/axis/DateTickUnit;)Ljava/util/Date;,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testBug2201869,org/jfree/chart/axis/DateTickUnit:getMultiple:()I,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testFindRangeBounds,org/jfree/chart/axis/ValueAxis:setUpperMargin:(D)V,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testSerialization3,org/jfree/chart/plot/PiePlot:setLabelLinkStyle:(Lorg/jfree/chart/plot/PieLabelLinkStyle;)V,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testEquals,org/jfree/data/xy/XIntervalDataItem:<init>:(DDDD)V,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testSerialization3,org/jfree/chart/plot/PiePlot:setLabelFont:(Ljava/awt/Font;)V,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testSerialization3,org/jfree/chart/plot/PiePlot:getAutoPopulateSectionPaint:()Z,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testSerialization3,org/jfree/chart/plot/PiePlot:getAutoPopulateSectionOutlineStroke:()Z,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testSerialization3,org/jfree/chart/plot/PiePlot:setShadowGenerator:(Lorg/jfree/chart/util/ShadowGenerator;)V,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testSerialization1,org/jfree/data/statistics/DefaultStatisticalCategoryDataset:<init>:()V,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testSerialization3,org/jfree/chart/plot/PiePlot:getAutoPopulateSectionOutlinePaint:()Z,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testSerialization3,org/jfree/chart/plot/PiePlot:setLabelLinkPaint:(Ljava/awt/Paint;)V,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testDrawWithNullInfo,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer:getDomainAxis:(Lorg/jfree/chart/plot/CategoryPlot;I)Lorg/jfree/chart/axis/CategoryAxis;,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testEquals,org/jfree/chart/axis/DateAxis:setTickUnit:(Lorg/jfree/chart/axis/DateTickUnit;ZZ)V,False,True,20,1.0,19.0,0.7857646229739252,0.05,0.0196078431372549,0.03952847075210474,0.22372523421582124
testEquals,org/jfree/chart/plot/PieLabelDistributor:<init>:(I)V,True,False,44,2.0,42.0,0.7684355616815989,0.045454545454545456,0.02702702702702703,0.053300179088902604,0.2235543283130185
testDrawWithNullInfo,org/jfree/chart/block/BlockResult:getEntityCollection:()Lorg/jfree/chart/entity/EntityCollection;,False,True,44,2.0,42.0,0.7684355616815989,0.045454545454545456,0.02702702702702703,0.053300179088902604,0.2235543283130185
testEquals,org/jfree/chart/plot/AbstractPieLabelDistributor:<init>:()V,True,False,44,2.0,42.0,0.7684355616815989,0.045454545454545456,0.02702702702702703,0.053300179088902604,0.2235543283130185
testEquals,org/jfree/chart/plot/PiePlot:<init>:(Lorg/jfree/data/general/PieDataset;)V,True,False,44,2.0,42.0,0.7684355616815989,0.045454545454545456,0.02702702702702703,0.053300179088902604,0.2235543283130185
testDrawWithNullInfo,org/jfree/chart/axis/AxisSpace:<init>:()V,False,True,71,3.0,68.0,0.7545680126325288,0.04225352112676056,0.03,0.06293860187225168,0.22244003390788528
testEquals,org/jfree/data/RangeType:equals:(Ljava/lang/Object;)Z,False,True,71,3.0,68.0,0.7545680126325288,0.04225352112676056,0.03,0.06293860187225168,0.22244003390788528
testFindDomainBounds,org/jfree/chart/axis/Axis:fireChangeEvent:()V,False,True,188,7.0,181.0,0.7293710868143164,0.03723404255319149,0.03286384976525822,0.09024935904764442,0.22242958454510264
testSerialization,org/jfree/chart/plot/DefaultDrawingSupplier:equalShapes:([Ljava/awt/Shape;[Ljava/awt/Shape;)Z,False,True,100,4.0,96.0,0.7438292194796531,0.04,0.03125,0.07071067811865475,0.22144747439957696
testSerialization,org/jfree/chart/plot/DefaultDrawingSupplier:equals:(Ljava/lang/Object;)Z,False,True,101,4.0,97.0,0.741849634065203,0.039603960396039604,0.031007751937984496,0.07035975447302918,0.2207052752180641
test1,org/jfree/chart/axis/SegmentedTimeline$Segment:inc:()V,False,True,21,1.0,20.0,0.7770034843205575,0.047619047619047616,0.019230769230769232,0.03857583749052298,0.22060728466522436
testDrawWithNullInfo,org/jfree/chart/renderer/category/CategoryItemRendererState:setBarWidth:(D)V,False,True,21,1.0,20.0,0.7770034843205575,0.047619047619047616,0.019230769230769232,0.03857583749052298,0.22060728466522436
test1,org/jfree/chart/axis/SegmentedTimeline$Segment:inc:(J)V,False,True,21,1.0,20.0,0.7770034843205575,0.047619047619047616,0.019230769230769232,0.03857583749052298,0.22060728466522436
testDrawWithNullInfo,org/jfree/chart/renderer/category/CategoryItemRendererState:getBarWidth:()D,False,True,21,1.0,20.0,0.7770034843205575,0.047619047619047616,0.019230769230769232,0.03857583749052298,0.22060728466522436
testDrawWithNullInfo,org/jfree/chart/LegendItem:setFillPaintTransformer:(Lorg/jfree/ui/GradientPaintTransformer;)V,False,True,21,1.0,20.0,0.7770034843205575,0.047619047619047616,0.019230769230769232,0.03857583749052298,0.22060728466522436
testDrawWithNullInfo,org/jfree/chart/renderer/RendererState:getEntityCollection:()Lorg/jfree/chart/entity/EntityCollection;,False,True,21,1.0,20.0,0.7770034843205575,0.047619047619047616,0.019230769230769232,0.03857583749052298,0.22060728466522436
testDrawWithNullInfo,org/jfree/chart/renderer/category/AbstractCategoryItemRenderer:getPassCount:()I,False,True,21,1.0,20.0,0.7770034843205575,0.047619047619047616,0.019230769230769232,0.03857583749052298,0.22060728466522436
testReplaceDataset,org/jfree/chart/plot/CategoryPlot:datasetChanged:(Lorg/jfree/data/general/DatasetChangeEvent;)V,False,True,131,5.0,126.0,0.7344223422473983,0.03816793893129771,0.03164556962025317,0.07722525790190193,0.22036527717521276
testReplaceDataset,org/jfree/chart/plot/CategoryPlot:mapDatasetToDomainAxis:(II)V,False,True,131,5.0,126.0,0.7344223422473983,0.03816793893129771,0.03164556962025317,0.07722525790190193,0.22036527717521276
testReplaceDataset,org/jfree/chart/plot/CategoryPlot:configureRangeAxes:()V,False,True,131,5.0,126.0,0.7344223422473983,0.03816793893129771,0.03164556962025317,0.07722525790190193,0.22036527717521276
testReplaceDataset,org/jfree/chart/plot/CategoryPlot:mapDatasetToDomainAxes:(ILjava/util/List;)V,False,True,131,5.0,126.0,0.7344223422473983,0.03816793893129771,0.03164556962025317,0.07722525790190193,0.22036527717521276
testReplaceDataset,org/jfree/chart/plot/CategoryPlot:checkAxisIndices:(Ljava/util/List;)V,False,True,131,5.0,126.0,0.7344223422473983,0.03816793893129771,0.03164556962025317,0.07722525790190193,0.22036527717521276
testReplaceDataset,org/jfree/chart/plot/CategoryPlot:mapDatasetToRangeAxis:(II)V,False,True,131,5.0,126.0,0.7344223422473983,0.03816793893129771,0.03164556962025317,0.07722525790190193,0.22036527717521276
testReplaceDataset,org/jfree/chart/plot/CategoryPlot:mapDatasetToRangeAxes:(ILjava/util/List;)V,False,True,131,5.0,126.0,0.7344223422473983,0.03816793893129771,0.03164556962025317,0.07722525790190193,0.22036527717521276
testReplaceDataset,org/jfree/chart/plot/CategoryPlot:configureDomainAxes:()V,False,True,131,5.0,126.0,0.7344223422473983,0.03816793893129771,0.03164556962025317,0.07722525790190193,0.22036527717521276
testReplaceDataset,org/jfree/chart/plot/CategoryPlot:getDataset:(I)Lorg/jfree/data/category/CategoryDataset;,False,True,131,5.0,126.0,0.7344223422473983,0.03816793893129771,0.03164556962025317,0.07722525790190193,0.22036527717521276
testReplaceDataset,org/jfree/chart/plot/CategoryPlot:<init>:(Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/chart/renderer/category/CategoryItemRenderer;)V,False,True,131,5.0,126.0,0.7344223422473983,0.03816793893129771,0.03164556962025317,0.07722525790190193,0.22036527717521276
testFindDomainBounds,org/jfree/chart/plot/Plot:fireChangeEvent:()V,False,True,260,9.0,251.0,0.7141840438402961,0.03461538461538462,0.03180212014134275,0.09866902717204079,0.21981764394226605
testSerialization,org/jfree/chart/plot/XYPlot:equals:(Ljava/lang/Object;)Z,False,True,47,2.0,45.0,0.7559322033898305,0.0425531914893617,0.025974025974025976,0.05157106231293967,0.21900762079153943
testFindDomainBounds,org/jfree/chart/event/TitleChangeEvent:<init>:(Lorg/jfree/chart/title/Title;)V,False,True,199,7.0,192.0,0.7175691826790476,0.035175879396984924,0.03125,0.08771957374548996,0.21792865895538063
testFindDomainBounds,org/jfree/chart/title/Title:notifyListeners:(Lorg/jfree/chart/event/TitleChangeEvent;)V,False,True,199,7.0,192.0,0.7175691826790476,0.035175879396984924,0.03125,0.08771957374548996,0.21792865895538063
testEquals,org/jfree/chart/plot/PiePlot:equals:(Ljava/lang/Object;)Z,True,False,22,1.0,21.0,0.7684355616815989,0.045454545454545456,0.018867924528301886,0.037688918072220454,0.21761173743416665
testSerialization,org/jfree/chart/block/AbstractBlock:writeObject:(Ljava/io/ObjectOutputStream;)V,False,True,22,1.0,21.0,0.7684355616815989,0.045454545454545456,0.018867924528301886,0.037688918072220454,0.21761173743416665
testSerialization3,org/jfree/chart/labels/StandardPieToolTipGenerator:<init>:()V,False,True,22,1.0,21.0,0.7684355616815989,0.045454545454545456,0.018867924528301886,0.037688918072220454,0.21761173743416665
testSerialization,org/jfree/chart/block/AbstractBlock:readObject:(Ljava/io/ObjectInputStream;)V,False,True,22,1.0,21.0,0.7684355616815989,0.045454545454545456,0.018867924528301886,0.037688918072220454,0.21761173743416665
testGetDomainAxisForDataset,org/jfree/chart/axis/NumberAxis:equals:(Ljava/lang/Object;)Z,False,True,76,3.0,73.0,0.7411921116773764,0.039473684210526314,0.02857142857142857,0.060833032924035954,0.21751756434584182
testDrawWithNullInfo,org/jfree/chart/axis/NumberTickUnit:<init>:(DLjava/text/NumberFormat;I)V,False,True,77,3.0,74.0,0.738573636564363,0.03896103896103896,0.02830188679245283,0.06043672230190352,0.2165683211549396
testFindDomainBounds,org/jfree/chart/plot/XYPlot:getRangeAxis:(I)Lorg/jfree/chart/axis/ValueAxis;,False,True,77,3.0,74.0,0.738573636564363,0.03896103896103896,0.02830188679245283,0.06043672230190352,0.2165683211549396
testDrawWithNullInfo,org/jfree/chart/axis/TickUnit:<init>:(DI)V,False,True,77,3.0,74.0,0.738573636564363,0.03896103896103896,0.02830188679245283,0.06043672230190352,0.2165683211549396
testEquals,org/jfree/chart/labels/StandardPieSectionLabelGenerator:<init>:(Ljava/lang/String;Ljava/text/NumberFormat;Ljava/text/NumberFormat;)V,True,False,49,2.0,47.0,0.7478202548625084,0.04081632653061224,0.02531645569620253,0.050507627227610534,0.21611516607923342
testEquals,org/jfree/chart/labels/StandardPieSectionLabelGenerator:<init>:()V,True,False,49,2.0,47.0,0.7478202548625084,0.04081632653061224,0.02531645569620253,0.050507627227610534,0.21611516607923342
testFindDomainBounds,org/jfree/chart/event/AxisChangeEvent:<init>:(Lorg/jfree/chart/axis/Axis;)V,False,True,205,7.0,198.0,0.7112913514991343,0.03414634146341464,0.030434782608695653,0.08642633970683909,0.21557470381952093
testFindDomainBounds,org/jfree/chart/axis/Axis:notifyListeners:(Lorg/jfree/chart/event/AxisChangeEvent;)V,False,True,205,7.0,198.0,0.7112913514991343,0.03414634146341464,0.030434782608695653,0.08642633970683909,0.21557470381952093
testSerialization,org/jfree/chart/title/Title:<init>:()V,False,True,172,6.0,166.0,0.7158142520864541,0.03488372093023256,0.030303030303030304,0.0808745799025788,0.21546889580557393
testFindDomainBounds,org/jfree/chart/event/RendererChangeEvent:<init>:(Ljava/lang/Object;)V,False,True,422,13.0,409.0,0.6889586006939493,0.030805687203791468,0.02947845804988662,0.11186961350849607,0.21527808986403088
testFindDomainBounds,org/jfree/chart/renderer/AbstractRenderer:fireChangeEvent:()V,False,True,422,13.0,409.0,0.6889586006939493,0.030805687203791468,0.02947845804988662,0.11186961350849607,0.21527808986403088
testFindDomainBounds,org/jfree/chart/axis/Axis:addChangeListener:(Lorg/jfree/chart/event/AxisChangeListener;)V,False,True,240,8.0,232.0,0.7061431285623813,0.03333333333333333,0.030303030303030304,0.09128709291752768,0.21526664627906814
testSerialization,org/jfree/chart/axis/NumberTickUnit:<init>:(DLjava/text/NumberFormat;)V,False,True,23,1.0,22.0,0.7600545330606681,0.043478260869565216,0.018518518518518517,0.036860489038724284,0.214727950371869
testDrawWithNullInfo,org/jfree/chart/renderer/category/CategoryItemRendererState:setCrosshairState:(Lorg/jfree/chart/plot/CategoryCrosshairState;)V,False,True,23,1.0,22.0,0.7600545330606681,0.043478260869565216,0.018518518518518517,0.036860489038724284,0.214727950371869
testDrawWithNullInfo,org/jfree/chart/renderer/category/CategoryItemRendererState:<init>:(Lorg/jfree/chart/plot/PlotRenderingInfo;)V,False,True,23,1.0,22.0,0.7600545330606681,0.043478260869565216,0.018518518518518517,0.036860489038724284,0.214727950371869
testSerialization,org/jfree/chart/block/BlockBorder:writeObject:(Ljava/io/ObjectOutputStream;)V,False,True,23,1.0,22.0,0.7600545330606681,0.043478260869565216,0.018518518518518517,0.036860489038724284,0.214727950371869
